p_from_mw,q_from_mvar,p_to_mw,q_to_mvar,pl_mw,ql_mvar,i_from_ka,i_to_ka,i_ka,vm_from_pu,va_from_degree,vm_to_pu,va_to_degree,loading_percent
-51.64401097249395,-0.20642025121606622,56.02275189281774,0.7654987309516201,4.378740920323786,0.5590784797355539,2.132365212811816,2.132362706216998,2.132365212811816,0.036797441281978614,-150.90241356151893,0.03992084034403444,-150.34111906082308,1501.6656428252227
-29.99999999999991,4.085620730620576e-14,31.644010972494062,0.2064202512161195,1.6440109724941507,0.20642025121616037,1.3065896399308348,1.3065887706812407,1.3065896399308348,0.03488492715442011,-151.2875344200511,0.036797441281978614,-150.90241356151893,920.1335492470669
